cve_id,cvss_base_score,days_since_disclosure,cwe_ids,exploit_available,public_facing,data_sensitivity,has_patch,attack_vector_ADJACENT_NETWORK,attack_vector_LOCAL,attack_vector_NETWORK,attack_vector_PHYSICAL,attack_complexity_HIGH,attack_complexity_LOW,privileges_required_HIGH,privileges_required_LOW,privileges_required_NONE,user_interaction_NONE,user_interaction_REQUIRED,scope_CHANGED,scope_UNCHANGED,confidentiality_impact_HIGH,confidentiality_impact_LOW,confidentiality_impact_NONE,integrity_impact_HIGH,integrity_impact_LOW,integrity_impact_NONE,availability_impact_HIGH,availability_impact_LOW,availability_impact_NONE,risk_score
CVE-2009-3421,9.8,0,CWE-287,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.92
CVE-2009-3482,7.8,0,"CWE-732,CWE-732",0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2009-3489,7.8,0,CWE-732,1,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.120000000000001
CVE-2009-3520,8.8,0,CWE-352,1,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2009-3658,8.8,0,CWE-416,1,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.85
CVE-2009-2699,7.5,0,CWE-667,0,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,5.33
CVE-2009-1547,8.8,0,"CWE-94,CWE-94",0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.5200000000000005
CVE-2009-2502,8.1,0,"CWE-119,CWE-120",1,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.57
CVE-2009-2516,7.1,0,"CWE-20,CWE-476",1,0,0,1,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,7.84
CVE-2009-2529,8.1,0,"CWE-94,CWE-94",0,0,2,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,5.9
CVE-2009-3620,7.8,0,"CWE-476,CWE-908",1,1,2,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.780000000000001
CVE-2009-3621,5.5,0,CWE-400,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.2
CVE-2009-3759,8.8,0,CWE-352,1,0,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.18
CVE-2009-3616,9.9,0,CWE-416,1,0,0,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,8.96
CVE-2009-3611,7.1,0,CWE-732,1,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,7.84
CVE-2009-3547,7.0,0,"CWE-362,CWE-476,CWE-672",0,1,0,0,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.800000000000001
CVE-2009-2512,9.8,0,"CWE-94,CWE-94",1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2009-3129,7.8,0,"CWE-787,CWE-787",0,1,2,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.78
CVE-2009-3939,7.1,0,CWE-732,0,0,2,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,5.5
CVE-2009-3553,7.5,0,CWE-416,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,9.0
CVE-2009-4004,7.8,0,CWE-119,1,0,3,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.110000000000001
CVE-2009-4053,6.5,0,CWE-22,0,1,0,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.6
CVE-2009-3897,5.5,0,CWE-732,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.2
CVE-2009-4194,8.1,0,CWE-22,1,0,2,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,8.9
CVE-2009-3671,8.1,0,"CWE-399,CWE-416",1,0,0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.24
CVE-2009-4324,7.8,0,"CWE-416,CWE-416",1,0,1,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2009-3791,7.5,0,CWE-400,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.0
CVE-2009-4449,6.5,0,CWE-22,0,0,0,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.6
CVE-2009-4581,9.8,0,CWE-22,0,1,2,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,7.58
CVE-2010-0012,8.8,0,CWE-22,0,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.8500000000000005
CVE-2010-0013,7.5,0,CWE-22,0,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,5.33
CVE-2009-3953,8.8,0,"CWE-787,CWE-787",0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.5200000000000005
CVE-2009-4488,9.8,0,"CWE-20,CWE-1284",1,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2009-4491,9.8,0,"CWE-20,CWE-94",1,0,3,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.91
CVE-2010-0249,8.8,0,CWE-416,1,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2010-0036,7.8,0,CWE-119,0,1,2,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.78
CVE-2010-0037,8.8,0,CWE-119,1,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.85
CVE-2010-0232,7.8,0,Unknown,1,0,3,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.110000000000001
CVE-2010-0378,8.8,0,CWE-416,1,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.85
CVE-2010-0248,8.1,0,"CWE-94,CWE-416",1,1,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.57
CVE-2009-4272,7.5,0,CWE-667,0,0,2,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,5.66
CVE-2009-4013,9.8,0,CWE-22,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-0467,5.8,0,CWE-22,0,0,1,0,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,4.65
CVE-2010-0021,5.9,0,"CWE-362,CWE-362",1,0,1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,7.69
CVE-2009-3960,6.5,0,Unknown,1,0,3,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,8.59
CVE-2010-0188,7.8,0,Unknown,1,0,1,1,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-0302,7.5,0,CWE-416,0,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,5.33
CVE-2010-0258,7.8,0,CWE-843,0,0,1,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2010-0047,8.8,0,CWE-399,1,1,3,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-0048,8.8,0,CWE-399,1,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.52
CVE-2010-0050,8.8,0,CWE-416,1,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.85
CVE-2010-0488,6.5,0,"CWE-200,CWE-732",0,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,5.93
CVE-2010-0492,8.1,0,"CWE-94,CWE-94",1,0,0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.24
CVE-2010-0840,9.8,0,Unknown,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.92
CVE-2010-0629,6.5,0,CWE-416,1,1,2,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,9.26
CVE-2010-0481,5.5,0,CWE-22,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.2
CVE-2010-0738,5.3,0,CWE-749,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,4.12
CVE-2010-1428,7.5,0,CWE-749,0,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,5.33
CVE-2010-1437,7.0,0,"CWE-362,CWE-416",1,0,2,0,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.46
CVE-2010-1866,9.8,0,CWE-190,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-0127,8.8,0,CWE-787,1,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.52
CVE-2010-0129,8.8,0,CWE-190,1,0,0,1,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2010-0130,8.8,0,CWE-190,1,0,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.85
CVE-2010-0986,8.8,0,CWE-787,1,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.85
CVE-2010-0987,8.8,0,CWE-787,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.5200000000000005
CVE-2010-1280,8.8,0,CWE-787,0,0,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.180000000000001
CVE-2010-1281,8.8,0,CWE-787,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,5.5200000000000005
CVE-2010-1282,6.5,0,CWE-835,0,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,5.93
CVE-2010-1283,8.8,0,CWE-787,1,1,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-1297,7.8,0,"CWE-787,CWE-787",1,0,1,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-0485,7.8,0,CWE-20,1,0,1,1,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-1260,7.5,0,"CWE-94,CWE-94",1,0,3,0,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.99
CVE-2010-1573,9.8,0,CWE-798,1,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2010-2073,7.5,0,CWE-798,0,1,2,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,6.66
CVE-2010-1637,6.5,0,CWE-918,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.93
CVE-2010-1205,9.8,0,CWE-120,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-2249,6.5,0,CWE-401,0,1,2,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,6.26
CVE-2010-2568,7.8,0,Unknown,0,1,0,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.12
CVE-2010-2772,7.8,0,CWE-798,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2010-0211,9.8,0,CWE-252,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-1208,8.8,0,CWE-416,1,0,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.18
CVE-2010-2753,8.8,0,"CWE-190,CWE-416",1,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2010-1871,8.8,0,"CWE-917,CWE-917",0,0,3,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.510000000000001
CVE-2010-2547,8.1,0,CWE-416,0,0,2,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,5.9
CVE-2010-1889,7.8,0,CWE-399,0,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,6.12
CVE-2010-1896,8.4,0,CWE-20,1,1,0,1,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.36
CVE-2010-2554,7.8,0,CWE-264,1,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-2861,9.8,0,"CWE-22,CWE-22",1,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2010-2076,9.8,0,CWE-829,1,1,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-3035,7.5,0,Unknown,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,5.0
CVE-2009-4895,4.7,0,"CWE-362,CWE-476",0,1,0,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.88
CVE-2010-2066,5.5,0,Unknown,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.2
CVE-2010-2492,7.8,0,CWE-120,1,1,1,1,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.450000000000001
CVE-2010-2524,7.8,0,Unknown,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2010-2798,7.8,0,CWE-476,1,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-2960,7.8,0,CWE-476,1,0,2,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.780000000000001
CVE-2010-2883,7.3,0,"CWE-787,CWE-787",0,0,0,0,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,4.92
CVE-2010-3322,8.8,0,CWE-611,1,0,3,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.51
CVE-2010-0820,8.8,0,"CWE-119,CWE-120",1,0,2,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.18
CVE-2010-3416,9.8,0,CWE-119,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-2942,5.5,0,CWE-401,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.53
CVE-2010-3078,5.5,0,CWE-200,0,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.2
CVE-2010-1772,8.8,0,CWE-416,0,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.8500000000000005
CVE-2010-1773,8.8,0,CWE-193,1,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2010-3081,7.8,0,CWE-119,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2010-2537,7.1,0,Unknown,0,1,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,6.17
CVE-2010-2538,5.5,0,CWE-200,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.2
CVE-2010-2943,8.1,0,CWE-200,0,0,1,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,5.57
CVE-2010-3079,5.5,0,CWE-476,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.2
CVE-2010-1822,8.8,0,CWE-704,1,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.52
CVE-2010-3729,9.8,0,CWE-190,1,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2010-3730,8.8,0,Unknown,0,1,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,7.180000000000001
CVE-2010-1883,7.8,0,"CWE-189,CWE-190",1,1,2,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.780000000000001
CVE-2010-3243,4.3,0,"CWE-79,CWE-79",0,1,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,5.38
CVE-2010-3328,8.8,0,CWE-416,1,1,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-3330,6.5,0,CWE-200,1,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,8.93
CVE-2010-4038,7.5,0,CWE-404,1,0,2,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.66
CVE-2010-4039,9.8,0,Unknown,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-4040,7.8,0,CWE-20,1,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-4041,9.8,0,Unknown,1,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.92
CVE-2010-4042,9.8,0,CWE-20,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-3765,9.8,0,"CWE-119,CWE-119",1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-2941,9.8,0,CWE-416,1,1,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-3962,8.1,0,"CWE-416,CWE-416",0,1,0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,6.24
CVE-2010-4197,9.8,0,CWE-416,1,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2010-4198,8.8,0,CWE-20,1,0,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.18
CVE-2010-4199,8.8,0,CWE-20,1,0,2,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.18
CVE-2010-4201,9.8,0,CWE-416,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-4202,9.8,0,CWE-190,1,1,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,10.0
CVE-2010-4203,9.8,0,CWE-190,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-4204,9.8,0,Unknown,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.92
CVE-2010-4205,9.8,0,Unknown,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.92
CVE-2010-4206,8.8,0,CWE-787,1,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.85
CVE-2010-2572,7.8,0,"CWE-120,CWE-120",0,1,1,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,6.45
CVE-2010-3333,7.8,0,"CWE-787,CWE-787",1,1,0,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.120000000000001
CVE-2010-1378,9.8,0,CWE-295,1,0,2,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.58
CVE-2010-4168,7.5,0,CWE-416,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.0
CVE-2010-3872,7.5,0,"CWE-121,CWE-189",1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.0
CVE-2010-4210,7.8,0,CWE-667,1,0,1,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2010-1323,3.7,0,CWE-310,0,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,3.8100000000000005
CVE-2010-1324,3.7,0,CWE-310,0,0,1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,3.8100000000000005
CVE-2010-4020,6.3,0,CWE-310,0,1,1,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,5.85
CVE-2010-4398,7.8,0,"CWE-787,CWE-787",0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.12
CVE-2010-3904,7.8,0,CWE-1284,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.12
CVE-2010-4344,9.8,0,"CWE-787,CWE-787",1,0,3,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.91
CVE-2010-4345,7.8,0,CWE-77,1,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,9.120000000000001
CVE-2010-3941,8.4,0,CWE-399,1,1,1,0,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.69
CVE-2010-3957,7.3,0,"CWE-399,CWE-415",1,0,0,1,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,7.92
CVE-2010-4577,7.5,0,"CWE-125,CWE-843,CWE-125,CWE-843",0,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,5.33
CVE-2010-4343,5.5,0,CWE-665,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.53
CVE-2011-0346,8.1,0,"CWE-399,CWE-416",0,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,5.57
CVE-2011-0096,6.1,0,"CWE-79,CWE-79",1,0,1,1,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,7.77
CVE-2011-0736,5.3,0,CWE-200,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,4.12
CVE-2011-0737,5.3,0,"CWE-200,CWE-200",0,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,4.45
CVE-2011-0709,7.5,0,CWE-476,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.0
CVE-2011-1142,7.5,0,"CWE-835,CWE-835",1,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.33
CVE-2011-0029,7.4,0,Unknown,1,0,3,0,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.950000000000001
CVE-2011-0042,7.8,0,CWE-20,1,0,0,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.120000000000001
CVE-2011-0609,7.8,0,Unknown,1,0,0,0,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,8.120000000000001
CVE-2011-0611,8.8,0,"CWE-843,CWE-843",1,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.85
CVE-2011-0657,9.8,0,CWE-20,1,0,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,9.25
CVE-2011-0663,8.8,0,"CWE-189,CWE-190",1,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,9.85
CVE-2011-0671,8.4,0,"CWE-399,CWE-416",0,1,0,1,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,6.36
CVE-2011-0676,7.8,0,CWE-476,1,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,8.450000000000001
CVE-2011-1231,8.4,0,CWE-476,1,0,1,1,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,8.69
CVE-2011-1236,7.8,0,"CWE-399,CWE-416",0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.45
CVE-2011-1271,7.7,0,"CWE-264,CWE-476",1,0,0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,8.08
CVE-2010-4251,7.5,0,CWE-400,1,1,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,9.33
CVE-2010-4805,7.5,0,CWE-400,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,8.0
